Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Longitude,Largest Property Use Type - Gross Floor Area (ft²)_52000.0,Largest Property Use Type - Gross Floor Area (ft²)_54000.0,Largest Property Use Type - Gross Floor Area (ft²)_60000.0,Largest Property Use Type - Gross Floor Area (ft²)_63000.0,Largest Property Use Type - Gross Floor Area (ft²)_65000.0,Largest Property Use Type - Gross Floor Area (ft²)_66000.0,Largest Property Use Type - Gross Floor Area (ft²)_70000.0,Largest Property Use Type - Gross Floor Area (ft²)_75000.0,Largest Property Use Type - Gross Floor Area (ft²)_80000.0,Largest Property Use Type - Gross Floor Area (ft²)_Other,"NYC Borough, Block and Lot (BBL) self-reported_1019610001","NYC Borough, Block and Lot (BBL) self-reported_1019730001","NYC Borough, Block and Lot (BBL) self-reported_1020350001","NYC Borough, Block and Lot (BBL) self-reported_2028760055","NYC Borough, Block and Lot (BBL) self-reported_3-01920-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06789-0015","NYC Borough, Block and Lot (BBL) self-reported_4-06790-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06791-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06792-0600","NYC Borough, Block and Lot (BBL) self-reported_Other"
3843,2383935,210781.0,1985,1,100,135.5,40.755042,-73.972774,6.0,92.0,4.916324614625014,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2593,3103135,146246.0,1951,1,100,69.9,40.73341,-73.980923,6.0,48.0,4.2612704335380815,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14180,3522339,52761.0,2009,1,100,62.6,,,,,4.152613470346076,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12982,4414528,72223.0,1949,1,100,97.3,,,,,4.5880240271531205,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7077,4919447,243426.0,1925,1,100,127.7,40.843248,-73.910407,4.0,22703.0,4.857484114602081,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
314,2271558,291041.0,1888,1,100,85.8,40.690247,-73.96433,2.0,193.0,4.463606621666305,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4777,4372130,145015.0,2014,1,100,63.0,40.775146,-73.959317,8.0,140.0,4.1588830833596715,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9466,2710812,75504.0,1927,1,100,99.9,40.663816,-73.952554,9.0,321.0,4.6141299273595635,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4262,2704380,188810.0,1948,1,100,71.5,40.774797,-73.965314,8.0,130.0,4.283586561860629,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10338,4361947,58000.0,1963,1,100,87.6,40.662914,-73.871076,5.0,1116.0,4.484131857611035,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7905,4114478,54200.0,1923,1,100,95.0,40.868209,-73.891667,7.0,40302.0,4.564348191467836,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12265,4925846,137360.0,2007,1,100,99.8,,,,,4.613138355637268,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8817,2921388,63237.0,1961,1,100,83.7,40.895678,-73.89806,8.0,351.0,4.439115601658009,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12104,4926078,65280.0,1941,1,100,181.4,,,,,5.206202077640231,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14116,5831812,67680.0,1987,1,100,103.6,,,,,4.650143551630823,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5348,2638320,96000.0,1900,1,100,78.4,40.793402,-73.9688,7.0,181.0,4.37449836825309,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11158,5716292,54600.0,1927,1,100,82.2,40.606589,-73.992624,11.0,272.0,4.421247347827163,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6694,4406348,68800.0,1929,1,100,92.7,40.823372,-73.927383,4.0,63.0,4.540098189244376,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7944,4495846,65250.0,1937,1,100,72.2,40.867207,-73.895016,7.0,40304.0,4.293195420967266,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3749,1846654,244668.0,1929,1,100,72.9,40.758825,-73.974877,5.0,102.0,4.302712827954156,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3608,2650569,373005.0,1927,1,100,80.3,40.756753,-73.978509,5.0,96.0,4.398146016553765,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6310,4406123,57428.0,1930,1,100,136.8,40.865561,-73.92383,12.0,291.0,4.925803358579558,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7557,2957559,77034.0,1928,1,100,56.3,40.855735,-73.902246,5.0,23704.0,4.048300623720694,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8459,3995092,116200.0,1960,1,100,120.0,40.861391,-73.870243,11.0,33201.0,4.795790545596741,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14453,4038921,169000.0,1963,1,100,58.7,,,,,4.089332020398556,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6692,2972800,78240.0,1929,1,100,107.6,40.824478,-73.926728,4.0,63.0,4.687671407499835,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11697,2676418,54678.0,1959,1,100,101.6,40.585913,-73.956775,15.0,606.0,4.630837932736669,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6251,4403960,59952.0,1940,1,100,106.6,40.855799,-73.93418,12.0,279.0,4.678420647727684,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11076,3503444,50200.0,1927,1,100,99.8,40.620508,-74.024343,10.0,142.0,4.613138355637268,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5585,3481910,110520.0,2006,1,100,58.5,40.806819,-73.955508,10.0,257.0,4.085976312551584,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1502,3128043,112146.0,1918,1,100,47.9,40.75232,-73.99969,4.0,103.0,3.8897773964808264,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1631,2653174,116586.0,1974,1,100,60.2,40.743907,-73.997239,4.0,91.0,4.11414718951828,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12507,4408004,135070.0,1960,1,100,79.6,,,,,4.389498649512583,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13089,4408041,112500.0,1940,1,100,72.8,,,,,4.301358731606427,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12762,2615618,79710.0,1950,1,100,126.8,,,,,4.850466541943434,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6042,4044716,61250.0,1938,1,90,38.8,40.85133,-73.928538,12.0,267.0,3.6838669122903918,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14412,3112511,144995.0,1964,1,100,94.4,,,,,4.558078578454241,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1352,3108944,140044.0,1912,1,100,111.4,40.737992,-73.998369,2.0,71.0,4.722063937459591,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3931,2683445,200311.0,1929,1,100,99.1,40.752328,-73.972162,6.0,90.0,4.6061696863211745,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9371,3127325,60000.0,1924,1,100,303.8,40.668951,-73.958902,9.0,213.0,5.7196558238124915,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11247,2676083,95600.0,1951,1,100,74.0,40.621283,-73.969911,12.0,452.0,4.31748811353631,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14511,4409024,61677.0,1965,1,100,74.8,,,,,4.328098292648326,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9540,4551257,52554.0,1928,1,100,82.1,40.665166,-73.930079,9.0,349.0,4.420044701861403,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5190,3927529,228017.0,1974,1,100,49.3,40.80727,-73.94427,10.0,200.0,3.9180050771056933,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14781,2656592,72860.0,1945,1,100,97.7,40.626779,-74.091431,1.0,33.0,4.592084946439436,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3217,2662349,121147.0,1910,1,100,124.9,40.78214,-73.980938,7.0,163.0,4.835487941050301,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
979,2805503,780062.0,1962,5,100,95.3,40.725047,-73.987138,3.0,32.0,4.56746831880408,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5778,4864025,75679.0,1916,1,100,82.6,40.821896,-73.948254,9.0,227.0,4.426043520090656,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4158,1758568,273481.0,1984,1,100,66.1,40.763336,-73.970789,8.0,11401.0,4.206184043977636,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12990,2596985,132960.0,1939,1,100,64.1,,,,,4.175924549214524,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13266,4768260,74000.0,1963,1,100,105.5,,,,,4.66814498514948,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3810,1423084,225000.0,1958,1,100,58.6,40.750245,-73.976909,6.0,80.0,4.087655574071304,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9556,4402922,50826.0,1931,1,100,118.5,40.663524,-73.932683,9.0,355.0,4.783316371371566,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11683,4044727,52500.0,1930,1,100,73.4,40.589555,-73.949557,15.0,592.0,4.309455941839047,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5419,2672563,197170.0,1929,1,100,57.6,40.802275,-73.967774,7.0,195.0,4.070734696582967,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2081,2918502,55550.0,1906,1,100,70.5,40.748542,-73.984784,5.0,76.0,4.269697449699962,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14993,4952165,60720.0,1930,1,100,130.2,40.685549,-73.96831,2.0,199.0,4.876722876509988,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4685,2669939,164672.0,1916,1,100,76.3,40.77906,-73.958032,8.0,15001.0,4.3476939555933765,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11887,4395994,92400.0,1929,1,100,73.3,40.576355,-73.963113,13.0,36002.0,4.308110951723713,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1760,5049346,53123.0,1950,1,100,187.9,40.740605,-73.998174,4.0,81.0,5.241217774507464,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13272,2800252,54336.0,1958,1,100,86.0,,,,,4.465908118654584,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1343,4398320,90000.0,1911,1,100,86.8,40.731177,-74.007988,2.0,69.0,4.475061500641071,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12928,5837837,133154.0,2008,1,100,42.3,,,,,3.768152635008444,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7631,4406114,52200.0,1925,1,100,99.8,40.860937,-73.906558,7.0,253.0,4.613138355637268,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3060,4413400,54976.0,1924,1,100,75.9,40.776367,-73.978405,7.0,157.0,4.3425058765115985,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8348,3531878,758733.0,2007,1,100,190.9,40.842742,-73.838406,11.0,284.0,5.256974403013654,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
613,2796479,155026.0,1925,1,100,17193.4,40.707657,-74.007758,1.0,1502.0,9.752339028393067,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2400,3249202,106453.0,1892,1,100,11.5,40.739685,-73.98672,5.0,68.0,2.5257286443082556,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13317,4038202,85075.0,1932,1,100,106.8,40.718418,-73.845879,6.0,737.0,4.680277658474897,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8939,3116606,150580.0,2010,1,100,95.8,40.69646,-73.983173,2.0,15.0,4.572646994282532,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4794,4619506,147534.0,1961,1,100,106.0,40.776391,-73.955767,8.0,140.0,4.672828834461906,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8725,2737014,194730.0,1955,1,100,75.5,40.883051,-73.920165,8.0,29301.0,4.33729074083249,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1252,4412187,71239.0,1907,1,100,169.6,40.734413,-73.993985,2.0,61.0,5.139321635057579,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9842,4043791,86125.0,1978,1,100,155.4,40.700179,-73.958439,1.0,537.0,5.052416828111211,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5816,3120806,76250.0,1910,1,100,21.4,40.823048,-73.954211,9.0,225.0,3.109060958860994,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6354,2750315,70245.0,1956,1,100,84.0,40.870497,-73.916485,12.0,307.0,4.442651256490317,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1017,3536178,125097.0,1964,1,100,110.9,40.732502,-73.987743,3.0,40.0,4.71760561531788,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3544,4952319,88396.0,1927,1,100,79.5,40.792176,-73.975475,7.0,179.0,4.388257184424518,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4603,2738950,62920.0,1962,1,100,83.3,40.770659,-73.95276,8.0,132.0,4.4343818650078095,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4851,2806136,211870.0,1927,1,100,42.0,40.782973,-73.955152,8.0,14802.0,3.7612001156935624,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7898,2721258,84300.0,1923,1,100,88.0,40.868827,-73.892266,7.0,40302.0,4.48863636973214,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11458,3523247,51000.0,1940,1,100,82.3,40.606382,-73.959715,15.0,554.0,4.422448549172797,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5081,2670517,155979.0,1926,1,100,59.1,40.789099,-73.954581,11.0,16002.0,4.096009841541162,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5253,2810862,264386.0,1980,1,100,81.1,40.805507,-73.937997,11.0,242.0,4.407938016458383,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6570,2551614,80009.0,1958,1,100,86.8,40.829448,-73.918419,4.0,18302.0,4.475061500641071,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1796,4952798,65823.0,2012,1,100,41.7,40.742252,-73.995215,4.0,87.0,3.754198920234579,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4364,2659850,326054.0,1958,1,100,69.6,40.769858,-73.960537,8.0,128.0,4.257030144499196,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2841,3066957,552775.0,1931,1,100,96.7,40.757661,-73.990832,4.0,115.0,4.581901559048737,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
709,3128646,92418.0,1931,1,100,79.8,40.715987,-74.010248,1.0,21.0,4.39197696552705,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2177,2816270,52810.0,1882,1,100,115.5,40.737567,-73.990207,5.0,52.0,4.757891273005756,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14771,3394226,502197.0,1930,1,100,36.0,40.621137,-74.075102,1.0,27.0,3.6109179126442243,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7109,3622761,52680.0,1920,1,100,123.7,40.840612,-73.912796,4.0,225.0,4.825910852685991,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7537,2937477,75180.0,1942,1,100,102.1,40.863055,-73.895294,7.0,39901.0,4.635699391022914,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10629,2734724,144128.0,1961,1,100,60.9,40.645394,-73.969781,14.0,1522.0,4.12552017969055,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2345,4405697,232631.0,1956,1,100,116.7,,,,,4.768139014266231,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2715,2705491,98616.0,1911,1,100,111.9,40.76333,-73.980835,5.0,131.0,4.726502471155617,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13113,2726132,52800.0,1930,1,100,115.2,,,,,4.755312844417811,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12940,2742531,114600.0,1947,1,100,70.0,,,,,4.2626798770413155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3491,4666185,91494.0,1925,1,100,75.2,40.793856,-73.974221,7.0,179.0,4.333361462692601,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2513,3896943,116191.0,1961,2,100,64.2,40.733421,-73.985379,6.0,48.0,4.177459468932607,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2276,5794318,91500.0,1914,1,100,81.5,40.74572,-73.983991,5.0,74.0,4.412798293340635,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10960,2988184,59849.0,2000,1,100,102.0,40.637616,-74.002461,12.0,116.0,4.634728988229636,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10042,4370750,96000.0,1942,1,100,46.1,40.705604,-73.937578,1.0,485.0,3.8522730010223722,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12135,4896870,52000.0,1930,1,95,99.4,,,,,4.609162207257629,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5791,4823186,58500.0,1926,1,95,14.3,40.829685,-73.941845,9.0,23501.0,2.72785282839839,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12321,2784921,79950.0,1963,1,100,129.9,,,,,4.874433672915854,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2395,4409985,57538.0,1975,1,100,28.7,40.738716,-73.984963,6.0,68.0,3.391147045808654,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3905,1845411,596734.0,1969,1,95,97.1,40.762013,-73.969584,5.0,11203.0,4.585987366571318,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7486,4835767,54948.0,2003,1,100,90.0,40.851443,-73.882227,6.0,393.0,4.51085950651685,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13446,5032782,91000.0,1970,1,100,27.3,,,,,3.342861804649192,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2152,3518896,68081.0,1920,1,100,73.8,40.753068,-73.98391,5.0,84.0,4.314817884980432,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1491,2656337,950200.0,1934,1,100,73.3,40.7468,-74.002028,4.0,93.0,4.308110951723713,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1931,2652722,180000.0,1962,1,100,120.7,40.736592,-73.993202,5.0,54.0,4.801558999993482,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8919,4934460,109875.0,1919,1,100,68.0,40.70193,-73.982815,2.0,21.0,4.23410650459726,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13254,3539468,57600.0,2000,1,100,75.1,,,,,4.33204826486764,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
808,4998304,75528.0,1900,1,100,83.8,40.718897,-74.000094,2.0,45.0,4.440295542797857,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2769,3126943,150000.0,1998,1,100,104.9,40.757329,-73.989709,5.0,119.0,4.662495252607361,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10992,4410277,63113.0,1954,1,100,56.6,40.640083,-74.02986,10.0,30.0,4.053522567701846,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6376,2665128,90298.0,1937,1,100,80.2,40.868274,-73.924586,12.0,295.0,4.396915247167632,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13964,2640585,410788.0,1950,1,100,256.2,,,,,5.549853992363464,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12388,4896848,55840.0,1932,1,95,6.2,,,,,1.9740810260220096,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6600,2643944,72276.0,1936,1,100,94.1,40.833435,-73.917106,4.0,18102.0,4.554928969551344,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8806,2678570,107627.0,1961,1,100,82.8,40.891859,-73.897216,8.0,351.0,4.428433007488037,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
644,4406023,1052861.0,1916,1,90,61.1,40.710536,-74.009378,1.0,13.0,4.128745988939433,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4624,2648351,60776.0,1950,1,100,80.5,40.767157,-73.953513,8.0,124.0,4.400603020246817,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11668,3114774,155352.0,1939,1,100,70.7,40.592324,-73.950081,15.0,592.0,4.272490747605575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2171,4040155,51838.0,1900,1,100,70.6,40.737663,-73.992401,5.0,52.0,4.2710950739666,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2036,3117411,75328.0,1910,1,100,82.8,40.745504,-73.988679,5.0,76.0,4.428433007488037,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11486,4028347,104000.0,1931,1,100,55.3,40.604661,-73.952402,15.0,560.0,4.030694535145645,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4031,4926091,88658.0,1965,1,100,194.4,40.755063,-73.967039,6.0,98.0,5.275048739608683,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8518,4408628,82320.0,1927,1,100,47.3,40.869625,-73.863007,11.0,340.0,3.877431560658527,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4388,3111785,103360.0,1909,1,100,88.7,40.773399,-73.962137,8.0,128.0,4.49647076906475,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2190,4969906,57050.0,1915,1,100,204.8,40.738835,-73.989867,5.0,52.0,5.326904823399949,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12538,4419450,108732.0,1936,1,100,20.7,,,,,3.077312260546414,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2844,2688177,107679.0,1929,1,100,115.4,40.757848,-73.991229,4.0,121.0,4.757032535297338,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5346,3314740,55458.0,1905,1,100,99.3,40.805052,-73.958215,10.0,20102.0,4.60816569496789,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2191,4409997,111569.0,1912,1,100,62.4,40.738025,-73.987969,5.0,52.0,4.14946386144318,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8440,4369103,136122.0,1964,1,100,51.0,40.855583,-73.862887,11.0,228.0,3.9512437185814275,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2968,4037229,100142.0,2003,9,90,29.4,40.766576,-73.992376,4.0,135.0,3.414442608412176,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9834,3126535,78000.0,1990,1,100,84.2,40.703392,-73.964713,1.0,545.0,4.44500143383527,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6002,2638811,81804.0,1923,1,100,60.8,40.847376,-73.939726,12.0,255.0,4.123903364463645,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4972,2706418,112037.0,1956,1,100,76.0,40.775167,-73.949424,8.0,136.0,4.343805421853684,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7127,4412125,52595.0,1922,1,100,28.1,40.836662,-73.915616,4.0,22102.0,3.370738174177447,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11822,4043896,62108.0,1947,1,100,103.8,40.651478,-73.904127,18.0,1098.0,4.6520537718869415,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13030,4995664,132750.0,1951,1,100,89.6,,,,,4.506454213048934,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023,2917939,52916.0,1994,1,100,67.7,40.74431,-73.988924,5.0,58.0,4.229749199228304,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
